Gabor_feature_0,Gabor_feature_1,Gabor_feature_2,Gabor_feature_3,Gabor_feature_4,Gabor_feature_5,Gabor_feature_6,Gabor_feature_7,Gabor_feature_8,Gabor_feature_9,Gabor_feature_10,Gabor_feature_11,Gabor_feature_12,Gabor_feature_13,Gabor_feature_14,Gabor_feature_15,Gabor_feature_16,Gabor_feature_17,Gabor_feature_18,Gabor_feature_19,Gabor_feature_20,Gabor_feature_21,Gabor_feature_22,Gabor_feature_23,Gabor_feature_24,Gabor_feature_25,Gabor_feature_26,Gabor_feature_27,Gabor_feature_28,Gabor_feature_29,Gabor_feature_30,Gabor_feature_31,Gabor_feature_32,Gabor_feature_33,Gabor_feature_34,Gabor_feature_35,Gabor_feature_36,Gabor_feature_37,Gabor_feature_38,Gabor_feature_39,Gabor_feature_40,Gabor_feature_41,Gabor_feature_42,Gabor_feature_43,Gabor_feature_44,Gabor_feature_45,Gabor_feature_46,Gabor_feature_47,Gabor_feature_48,Gabor_feature_49,Gabor_feature_50,Gabor_feature_51,Gabor_feature_52,Gabor_feature_53,Gabor_feature_54,Gabor_feature_55,Gabor_feature_56,Gabor_feature_57,Gabor_feature_58,Gabor_feature_59,Gabor_feature_60,Gabor_feature_61,Gabor_feature_62,Gabor_feature_63,label
3.018,inf,0.0,inf,0.938,inf,0.0,inf,3.049,inf,0.0,inf,0.9155,inf,0.0,inf,1.5205,inf,0.0,inf,0.65,inf,0.0,58500.0,1.9,inf,0.0,inf,0.6475,inf,0.0,58240.0,1.388,inf,0.0,inf,0.4133,inf,0.0,37220.0,1.611,inf,0.0,inf,0.4255,inf,0.0,38300.0,1.463,inf,1.0,inf,0.285,inf,0.0,25650.0,1.624,inf,1.0,inf,0.2822,inf,0.0,25380.0,calculator
1.9,inf,0.0,inf,2.39,inf,0.0,inf,2.53,inf,0.0,inf,2.156,inf,0.0,inf,1.322,inf,0.0,inf,1.516,inf,0.0,inf,1.614,inf,0.0,inf,1.358,inf,0.0,inf,0.9717,inf,0.0,inf,1.048,inf,0.0,inf,1.127,inf,0.0,inf,0.8916,inf,0.0,inf,1.275,inf,1.0,inf,0.612,inf,0.0,55040.0,1.305,inf,1.0,inf,0.533,inf,0.0,48000.0,bike
0.649,inf,0.0,58370.0,0.895,inf,0.0,inf,2.354,inf,0.0,inf,1.616,inf,0.0,inf,0.7886,inf,0.0,inf,0.7544,inf,0.0,inf,1.429,inf,0.0,inf,0.912,inf,0.0,inf,0.4365,inf,0.0,39300.0,0.605,inf,0.0,54460.0,1.079,inf,0.0,inf,0.6216,inf,0.0,55940.0,0.902,inf,1.0,inf,0.1721,0.645,0.0,15496.0,1.165,inf,1.0,inf,0.1848,0.655,0.0,16640.0,keyboard
2.867,inf,0.0,inf,2.182,inf,0.0,inf,1.816,inf,0.0,inf,2.232,inf,0.0,inf,1.345,inf,0.0,inf,1.14,inf,0.0,inf,1.199,inf,0.0,inf,1.375,inf,0.0,inf,0.5874,inf,0.0,52860.0,0.4766,inf,0.0,42900.0,0.4802,inf,0.0,43230.0,0.5884,inf,0.0,52960.0,0.5747,inf,0.0,51680.0,0.0352,0.2136,0.0,3168.0,0.538,0.6475,0.0,48420.0,0.03735,0.2235,0.0,3360.0,headphones
2.967,inf,1.0,inf,2.547,inf,1.0,inf,3.373,inf,2.0,inf,1.629,inf,1.0,inf,1.769,inf,0.0,inf,1.604,inf,0.0,inf,2.314,inf,0.0,inf,0.977,inf,0.0,inf,1.199,inf,0.0,inf,1.011,inf,0.0,inf,1.448,inf,0.0,inf,0.696,inf,0.0,62600.0,0.655,inf,0.0,58880.0,0.1556,0.5444,0.0,14010.0,0.6934,inf,0.0,62400.0,0.1444,0.508,0.0,12990.0,projector
3.066,inf,1.0,inf,2.086,inf,0.0,inf,2.254,inf,0.0,inf,1.867,inf,0.0,inf,1.688,inf,0.0,inf,1.185,inf,0.0,inf,1.529,inf,0.0,inf,1.004,inf,0.0,inf,1.077,inf,0.0,inf,0.6035,inf,0.0,54300.0,0.933,inf,0.0,inf,0.4905,inf,0.0,44100.0,1.14,inf,1.0,inf,0.2184,0.802,0.0,19650.0,0.997,inf,1.0,inf,0.186,0.711,0.0,16740.0,backpack
2.203,inf,0.0,inf,0.5625,inf,0.0,50620.0,3.223,inf,1.0,inf,0.528,inf,0.0,47520.0,1.557,inf,0.0,inf,0.569,inf,0.0,51170.0,2.15,inf,0.0,inf,0.5864,inf,0.0,52770.0,1.108,inf,0.0,inf,0.5034,inf,0.0,45300.0,1.516,inf,0.0,inf,0.3972,inf,0.0,35740.0,0.9043,inf,1.0,inf,0.1577,0.654,0.0,14190.0,1.162,inf,1.0,inf,0.1204,0.4727,0.0,10840.0,laptop
2.236,inf,1.0,inf,1.632,inf,1.0,inf,5.71,inf,4.473,inf,1.578,inf,1.0,inf,1.822,inf,1.0,inf,1.245,inf,1.0,inf,3.67,inf,2.0,inf,1.155,inf,1.0,inf,1.462,inf,0.0,inf,1.193,inf,0.0,inf,2.79,inf,1.414,inf,1.126,inf,0.0,inf,1.0,inf,1.0,inf,0.4756,inf,0.0,42800.0,1.484,inf,1.0,inf,0.4768,inf,0.0,42900.0,monitor
1.757,inf,0.0,inf,1.009,inf,0.0,inf,3.781,inf,1.0,inf,0.9766,inf,0.0,inf,1.197,inf,0.0,inf,0.4578,inf,0.0,41200.0,2.154,inf,0.0,inf,0.4343,inf,0.0,39100.0,0.8574,inf,0.0,inf,0.2764,inf,0.0,24860.0,1.147,inf,0.0,inf,0.2551,inf,0.0,22940.0,0.7773,inf,0.0,inf,0.1263,0.633,0.0,11380.0,0.835,inf,0.0,inf,0.11584,0.537,0.0,10424.0,projector
2.676,inf,0.0,inf,2.133,inf,0.0,inf,2.338,inf,0.0,inf,2.537,inf,0.0,inf,1.761,inf,0.0,inf,1.4375,inf,0.0,inf,1.558,inf,0.0,inf,1.585,inf,0.0,inf,1.108,inf,0.0,inf,0.7183,inf,0.0,64640.0,0.8447,inf,0.0,inf,0.8677,inf,0.0,inf,1.212,inf,1.0,inf,0.2357,0.774,0.0,21220.0,1.11,inf,1.0,inf,0.2673,inf,0.0,24060.0,bike
1.453,inf,1.0,inf,2.018,inf,1.0,inf,3.045,inf,2.0,inf,1.779,inf,1.0,inf,1.7,inf,0.0,inf,1.893,inf,0.0,inf,2.785,inf,1.0,inf,1.935,inf,0.0,inf,1.003,inf,0.0,inf,1.174,inf,0.0,inf,1.752,inf,0.0,inf,1.177,inf,0.0,inf,0.9727,inf,1.0,inf,0.516,inf,0.0,46460.0,1.249,inf,1.0,inf,0.489,inf,0.0,44000.0,calculator
3.871,inf,1.0,inf,1.048,inf,0.0,inf,3.492,inf,0.0,inf,0.994,inf,0.0,inf,2.709,inf,0.0,inf,1.32,inf,0.0,inf,2.43,inf,0.0,inf,1.208,inf,0.0,inf,1.25,inf,0.0,inf,0.8433,inf,0.0,inf,1.743,inf,0.0,inf,0.747,inf,0.0,inf,1.311,inf,1.0,inf,0.3086,0.8525,0.0,27790.0,1.344,inf,1.0,inf,0.3188,inf,0.0,28690.0,calculator
3.008,inf,1.0,inf,1.39,inf,0.0,inf,3.285,inf,1.414,inf,1.539,inf,0.0,inf,2.285,inf,0.0,inf,0.8774,inf,0.0,inf,1.711,inf,0.0,inf,1.087,inf,0.0,inf,1.321,inf,0.0,inf,0.4392,inf,0.0,39550.0,0.9707,inf,0.0,inf,0.5957,inf,0.0,53600.0,0.838,inf,1.0,inf,0.10596,0.4312,0.0,9530.0,0.6953,inf,1.0,62600.0,0.12195,0.474,0.0,10980.0,mug
2.312,inf,0.0,inf,2.824,inf,0.0,inf,2.8,inf,0.0,inf,2.361,inf,0.0,inf,1.402,inf,0.0,inf,1.725,inf,0.0,inf,1.733,inf,0.0,inf,1.37,inf,0.0,inf,0.896,inf,0.0,inf,1.067,inf,0.0,inf,1.074,inf,0.0,inf,0.839,inf,0.0,inf,1.092,inf,1.0,inf,0.3696,inf,0.0,33280.0,1.15,inf,1.0,inf,0.321,inf,0.0,28900.0,bike
1.545,inf,0.0,inf,0.5728,inf,0.0,51520.0,2.822,inf,0.0,inf,0.643,inf,0.0,57860.0,0.7764,inf,0.0,inf,0.276,inf,0.0,24820.0,1.531,inf,0.0,inf,0.317,inf,0.0,28510.0,0.4563,inf,0.0,41100.0,0.1769,0.793,0.0,15920.0,0.7866,inf,0.0,inf,0.1798,0.784,0.0,16184.0,0.722,inf,1.0,65020.0,0.04593,0.2893,0.0,4132.0,0.899,inf,1.0,inf,0.045,0.2803,0.0,4052.0,laptop
3.494,inf,2.0,inf,2.502,inf,1.0,inf,6.12,inf,5.746,inf,2.512,inf,1.0,inf,2.635,inf,1.0,inf,2.008,inf,1.0,inf,4.332,inf,3.0,inf,2.053,inf,1.0,inf,1.849,inf,0.0,inf,1.403,inf,0.0,inf,3.162,inf,1.414,inf,1.588,inf,0.0,inf,0.962,inf,1.0,inf,0.3906,0.809,0.0,35200.0,1.71,inf,1.0,inf,0.4158,inf,0.0,37400.0,laptop
1.303,inf,0.0,inf,0.9526,inf,0.0,inf,1.474,inf,0.0,inf,1.051,inf,0.0,inf,0.8213,inf,0.0,inf,0.574,inf,0.0,51680.0,0.902,inf,0.0,inf,0.68,inf,0.0,61220.0,0.4429,inf,0.0,39870.0,0.341,inf,0.0,30700.0,0.4966,inf,0.0,44700.0,0.3665,inf,0.0,33000.0,0.84,inf,1.0,inf,0.09155,0.4387,0.0,8240.0,0.8433,inf,1.0,inf,0.09076,0.4453,0.0,8170.0,mug
0.9424,inf,0.0,inf,0.53,inf,0.0,47650.0,2.812,inf,0.0,inf,0.5264,inf,0.0,47400.0,1.424,inf,0.0,inf,0.627,inf,0.0,56420.0,1.95,inf,0.0,inf,0.7783,inf,0.0,inf,0.922,inf,0.0,inf,0.4146,inf,0.0,37340.0,1.309,inf,0.0,inf,0.4036,inf,0.0,36320.0,0.8823,inf,1.0,inf,0.0984,0.4316,0.0,8856.0,1.046,inf,1.0,inf,0.1022,0.4492,0.0,9200.0,keyboard
2.133,inf,0.0,inf,2.482,inf,0.0,inf,1.905,inf,0.0,inf,1.679,inf,0.0,inf,1.163,inf,0.0,inf,1.452,inf,0.0,inf,1.056,inf,0.0,inf,0.8013,inf,0.0,inf,0.597,inf,0.0,53730.0,0.787,inf,0.0,inf,0.617,inf,0.0,55550.0,0.4487,inf,0.0,40400.0,0.9204,inf,1.0,inf,0.1771,0.6914,0.0,15944.0,0.942,inf,1.0,inf,0.1205,0.4927,0.0,10840.0,headphones
1.851,inf,0.0,inf,0.6274,inf,0.0,56450.0,2.758,inf,0.0,inf,0.589,inf,0.0,53020.0,0.989,inf,0.0,inf,0.2372,inf,0.0,21360.0,1.557,inf,0.0,inf,0.2192,inf,0.0,19730.0,0.5684,inf,0.0,51140.0,0.0934,0.5864,0.0,8410.0,0.962,inf,0.0,inf,0.0811,0.543,0.0,7304.0,0.667,inf,0.0,60030.0,0.04465,0.282,0.0,4020.0,0.885,inf,1.0,inf,0.0428,0.2703,0.0,3850.0,monitor
3.418,inf,1.0,inf,2.557,inf,1.0,inf,5.207,inf,4.242,inf,2.617,inf,1.414,inf,2.275,inf,0.0,inf,1.325,inf,0.0,inf,3.75,inf,2.0,inf,1.321,inf,0.0,inf,1.259,inf,0.0,inf,0.636,inf,0.0,57250.0,2.18,inf,0.0,inf,0.6113,inf,0.0,55040.0,0.7856,inf,1.0,inf,0.1333,0.479,0.0,12000.0,1.094,inf,1.0,inf,0.129,0.484,0.0,11610.0,monitor
1.6875,inf,0.0,inf,0.7705,inf,0.0,inf,2.24,inf,0.0,inf,0.5625,inf,0.0,50620.0,0.814,inf,0.0,inf,0.3794,inf,0.0,34140.0,1.472,inf,0.0,inf,0.3064,inf,0.0,27550.0,0.4146,inf,0.0,37300.0,0.1984,inf,0.0,17860.0,0.9775,inf,0.0,inf,0.1912,inf,0.0,17200.0,0.72,inf,1.0,64770.0,0.05728,0.404,0.0,5150.0,1.021,inf,1.0,inf,0.05792,0.395,0.0,5216.0,laptop
1.862,inf,0.0,inf,0.8945,inf,0.0,inf,4.09,inf,2.236,inf,0.8237,inf,0.0,inf,1.053,inf,0.0,inf,0.522,inf,0.0,46940.0,2.807,inf,1.0,inf,0.645,inf,0.0,58050.0,0.634,inf,0.0,57060.0,0.3264,inf,0.0,29380.0,1.908,inf,0.0,inf,0.3506,inf,0.0,31540.0,0.4536,inf,0.0,40800.0,0.0692,0.3428,0.0,6228.0,0.9624,inf,0.0,inf,0.0697,0.3398,0.0,6276.0,laptop
2.348,inf,0.0,inf,1.566,inf,0.0,inf,1.897,inf,0.0,inf,1.964,inf,0.0,inf,1.328,inf,0.0,inf,0.807,inf,0.0,inf,0.973,inf,0.0,inf,1.04,inf,0.0,inf,0.751,inf,0.0,inf,0.4614,inf,0.0,41500.0,0.584,inf,0.0,52540.0,0.593,inf,0.0,53380.0,0.9126,inf,1.0,inf,0.1921,0.8257,0.0,17300.0,0.8286,inf,1.0,inf,0.2185,inf,0.0,19650.0,backpack
2.615,inf,0.0,inf,2.213,inf,0.0,inf,1.993,inf,0.0,inf,1.887,inf,0.0,inf,1.498,inf,0.0,inf,1.088,inf,0.0,inf,1.307,inf,0.0,inf,1.088,inf,0.0,inf,0.809,inf,0.0,inf,0.611,inf,0.0,55000.0,0.7993,inf,0.0,inf,0.5474,inf,0.0,49280.0,0.9673,inf,1.0,inf,0.2084,0.844,0.0,18750.0,0.9517,inf,1.0,inf,0.2181,inf,0.0,19630.0,headphones
2.213,inf,1.0,inf,0.9795,inf,0.0,inf,1.703,inf,0.0,inf,1.107,inf,0.0,inf,1.287,inf,0.0,inf,0.5645,inf,0.0,50800.0,1.079,inf,0.0,inf,0.624,inf,0.0,56160.0,0.7485,inf,0.0,inf,0.379,inf,0.0,34100.0,0.6064,inf,0.0,54620.0,0.3572,inf,0.0,32130.0,0.705,inf,1.0,63460.0,0.1418,0.5645,0.0,12760.0,0.653,inf,1.0,58750.0,0.1403,0.568,0.0,12640.0,backpack
0.946,inf,0.0,inf,0.5986,inf,0.0,53900.0,2.447,inf,0.0,inf,0.601,inf,0.0,54140.0,1.105,inf,0.0,inf,0.4333,inf,0.0,39000.0,1.568,inf,0.0,inf,0.495,inf,0.0,44580.0,0.776,inf,0.0,inf,0.3328,inf,0.0,29950.0,1.034,inf,0.0,inf,0.3367,inf,0.0,30300.0,0.923,inf,1.0,inf,0.0726,0.3384,0.0,6532.0,1.105,inf,1.0,inf,0.07263,0.3386,0.0,6540.0,keyboard
0.6724,inf,0.0,60480.0,0.4592,inf,0.0,41300.0,1.172,inf,0.0,inf,0.4338,inf,0.0,39040.0,0.4104,inf,0.0,36930.0,0.2196,inf,0.0,19760.0,0.9385,inf,0.0,inf,0.2754,inf,0.0,24780.0,0.1674,inf,0.0,15064.0,0.1472,0.754,0.0,13250.0,0.6064,inf,0.0,54600.0,0.1747,0.79,0.0,15730.0,0.751,inf,1.0,inf,0.0199,0.1699,0.0,1791.0,0.8345,inf,1.0,inf,0.016,0.1438,0.0,1441.0,projector
4.043,inf,2.236,inf,2.19,inf,1.0,inf,4.957,inf,3.605,inf,2.44,inf,1.414,inf,2.434,inf,1.0,inf,1.382,inf,0.0,inf,3.447,inf,1.414,inf,1.284,inf,0.0,inf,1.301,inf,0.0,inf,0.743,inf,0.0,inf,1.868,inf,0.0,inf,0.6743,inf,0.0,60640.0,0.7144,inf,0.0,64320.0,0.2651,0.7925,0.0,23860.0,0.924,inf,0.0,inf,0.2241,0.633,0.0,20200.0,monitor
2.846,inf,1.0,inf,1.697,inf,1.0,inf,5.65,inf,5.0,inf,1.977,inf,1.0,inf,2.488,inf,1.0,inf,1.82,inf,0.0,inf,4.71,inf,3.0,inf,2.217,inf,0.0,inf,1.847,inf,0.0,inf,1.403,inf,0.0,inf,3.709,inf,1.414,inf,1.641,inf,0.0,inf,1.035,inf,1.0,inf,0.4587,inf,0.0,41300.0,2.166,inf,1.0,inf,0.47,inf,0.0,42300.0,laptop
2.072,inf,0.0,inf,1.862,inf,0.0,inf,2.037,inf,0.0,inf,1.717,inf,0.0,inf,1.101,inf,0.0,inf,0.9224,inf,0.0,inf,1.201,inf,0.0,inf,0.9907,inf,0.0,inf,0.608,inf,0.0,54700.0,0.458,inf,0.0,41200.0,0.712,inf,0.0,64060.0,0.5503,inf,0.0,49470.0,1.001,inf,1.0,inf,0.1584,0.708,0.0,14260.0,1.033,inf,1.0,inf,0.1862,inf,0.0,16750.0,headphones
0.05197,0.3052,0.0,4676.0,0.316,inf,0.0,28450.0,1.187,inf,0.0,inf,0.546,inf,0.0,49150.0,0.08295,0.3552,0.0,7468.0,0.3472,inf,0.0,31250.0,0.718,inf,0.0,64600.0,0.3352,inf,0.0,30160.0,0.0533,0.2612,0.0,4800.0,0.253,inf,0.0,22750.0,0.409,inf,0.0,36800.0,0.174,0.743,0.0,15660.0,0.8247,inf,1.0,inf,0.03345,0.2007,0.0,3010.0,0.897,inf,1.0,inf,0.03317,0.2064,0.0,2984.0,keyboard
0.8477,inf,0.0,inf,1.468,inf,0.0,inf,3.049,inf,0.0,inf,1.053,inf,0.0,inf,0.4287,inf,0.0,38600.0,0.739,inf,0.0,inf,1.641,inf,0.0,inf,0.5503,inf,0.0,49540.0,0.2886,inf,0.0,25950.0,0.4673,inf,0.0,42050.0,1.307,inf,0.0,inf,0.351,inf,0.0,31600.0,0.8057,inf,1.0,inf,0.2023,0.7256,0.0,18200.0,1.175,inf,1.0,inf,0.1395,0.5264,0.0,12560.0,projector
3.188,inf,1.0,inf,2.586,inf,0.0,inf,2.146,inf,0.0,inf,2.672,inf,1.0,inf,1.78,inf,0.0,inf,1.475,inf,0.0,inf,1.167,inf,0.0,inf,1.366,inf,0.0,inf,0.9224,inf,0.0,inf,0.781,inf,0.0,inf,0.6816,inf,0.0,61380.0,0.6997,inf,0.0,63000.0,0.9434,inf,1.0,inf,0.3398,inf,0.0,30600.0,0.884,inf,1.0,inf,0.3042,inf,0.0,27400.0,headphones
1.336,inf,0.0,inf,1.161,inf,0.0,inf,2.45,inf,0.0,inf,1.99,inf,0.0,inf,0.8057,inf,0.0,inf,0.7017,inf,0.0,63140.0,1.657,inf,0.0,inf,1.208,inf,0.0,inf,0.5605,inf,0.0,50460.0,0.465,inf,0.0,41860.0,1.016,inf,0.0,inf,0.739,inf,0.0,inf,0.978,inf,1.0,inf,0.2319,inf,0.0,20860.0,1.1875,inf,1.0,inf,0.3057,inf,0.0,27520.0,bike
1.638,inf,0.0,inf,0.5864,inf,0.0,52770.0,2.686,inf,0.0,inf,0.5645,inf,0.0,50780.0,0.92,inf,0.0,inf,0.3984,inf,0.0,35870.0,1.343,inf,0.0,inf,0.4395,inf,0.0,39550.0,0.542,inf,0.0,48770.0,0.2479,inf,0.0,22320.0,1.138,inf,0.0,inf,0.2433,inf,0.0,21900.0,0.6304,inf,1.0,56700.0,0.06726,0.3792,0.0,6052.0,0.996,inf,1.0,inf,0.0648,0.3745,0.0,5830.0,laptop
2.496,inf,0.0,inf,0.63,inf,0.0,56700.0,3.406,inf,1.414,inf,0.4902,inf,0.0,44160.0,1.698,inf,0.0,inf,0.7485,inf,0.0,inf,2.35,inf,0.0,inf,0.433,inf,0.0,38900.0,0.911,inf,0.0,inf,0.4438,inf,0.0,39940.0,1.368,inf,0.0,inf,0.2966,0.81,0.0,26700.0,0.814,inf,1.0,inf,0.0911,0.3738,0.0,8200.0,1.011,inf,1.0,inf,0.0705,0.313,0.0,6344.0,keyboard
2.139,inf,0.0,inf,1.368,inf,0.0,inf,2.113,inf,0.0,inf,1.438,inf,0.0,inf,1.084,inf,0.0,inf,0.6035,inf,0.0,54340.0,1.076,inf,0.0,inf,0.6743,inf,0.0,60670.0,0.561,inf,0.0,50500.0,0.3071,inf,0.0,27630.0,0.567,inf,0.0,51040.0,0.314,inf,0.0,28270.0,0.967,inf,1.0,inf,0.1096,0.5356,0.0,9870.0,0.959,inf,1.0,inf,0.1112,0.5376,0.0,10010.0,mug
0.818,inf,0.0,inf,1.904,inf,0.0,inf,1.775,inf,0.0,inf,1.069,inf,0.0,inf,0.5337,inf,0.0,48030.0,1.235,inf,0.0,inf,0.9297,inf,0.0,inf,0.534,inf,0.0,48130.0,0.2727,inf,0.0,24530.0,0.6167,inf,0.0,55500.0,0.4731,inf,0.0,42600.0,0.2615,inf,0.0,23540.0,0.657,0.7974,1.0,59200.0,0.1626,0.7363,0.0,14640.0,0.707,inf,1.0,63600.0,0.0997,0.521,0.0,8980.0,mouse
1.108,inf,0.0,inf,0.7812,inf,0.0,inf,1.22,inf,0.0,inf,2.572,inf,0.0,inf,0.629,inf,0.0,56600.0,0.4485,inf,0.0,40350.0,0.7036,inf,0.0,63330.0,1.383,inf,0.0,inf,0.698,inf,0.0,62820.0,0.2551,inf,0.0,22980.0,0.4707,inf,0.0,42370.0,0.8496,inf,0.0,inf,0.319,inf,0.0,28740.0,0.1575,0.651,0.0,14180.0,0.2854,inf,0.0,25680.0,0.2744,inf,0.0,24700.0,mouse
2.973,inf,1.0,inf,2.574,inf,1.0,inf,5.07,inf,3.605,inf,1.824,inf,0.0,inf,1.739,inf,0.0,inf,1.45,inf,0.0,inf,2.96,inf,0.0,inf,0.8535,inf,0.0,inf,0.89,inf,0.0,inf,0.799,inf,0.0,inf,1.443,inf,0.0,inf,0.382,inf,0.0,34400.0,0.6484,inf,0.0,58370.0,0.1598,0.625,0.0,14380.0,0.841,inf,1.0,inf,0.10486,0.4255,0.0,9440.0,monitor
1.6875,inf,0.0,inf,0.9546,inf,0.0,inf,2.465,inf,1.0,inf,0.8306,inf,0.0,inf,0.9175,inf,0.0,inf,0.5264,inf,0.0,47420.0,1.456,inf,0.0,inf,0.4639,inf,0.0,41730.0,0.4258,inf,0.0,38340.0,0.4004,inf,0.0,36000.0,0.8804,inf,0.0,inf,0.2937,inf,0.0,26420.0,0.4705,inf,0.0,42370.0,0.11096,0.5186,0.0,9980.0,0.6387,inf,0.0,57470.0,0.0972,0.4722,0.0,8750.0,mug
0.848,inf,0.0,inf,0.466,inf,0.0,41950.0,2.723,inf,0.0,inf,0.521,inf,0.0,46850.0,0.5117,inf,0.0,46000.0,0.453,inf,0.0,40740.0,1.413,inf,0.0,inf,0.4844,inf,0.0,43620.0,0.4856,inf,0.0,43680.0,0.3972,inf,0.0,35780.0,0.967,inf,0.0,inf,0.4258,inf,0.0,38300.0,0.3655,inf,0.0,32900.0,0.1031,0.4412,0.0,9280.0,0.636,inf,0.0,57280.0,0.1067,0.4617,0.0,9610.0,projector
0.7637,inf,0.0,inf,1.698,inf,0.0,inf,1.33,inf,0.0,inf,1.105,inf,0.0,inf,0.4695,inf,0.0,42270.0,0.958,inf,0.0,inf,0.6973,inf,0.0,62750.0,0.5874,inf,0.0,52860.0,0.3176,inf,0.0,28580.0,0.738,inf,0.0,inf,0.4502,inf,0.0,40500.0,0.3875,inf,0.0,34880.0,0.833,inf,1.0,inf,0.1825,0.688,0.0,16420.0,0.932,inf,1.0,inf,0.1417,0.5747,0.0,12760.0,projector
3.404,inf,1.0,inf,1.834,inf,0.0,inf,2.951,inf,0.0,inf,1.716,inf,0.0,inf,2.479,inf,0.0,inf,0.982,inf,0.0,inf,1.761,inf,0.0,inf,0.9707,inf,0.0,inf,1.37,inf,0.0,inf,0.4727,inf,0.0,42530.0,0.944,inf,0.0,inf,0.479,inf,0.0,43100.0,1.13,inf,1.0,inf,0.1265,0.5166,0.0,11380.0,0.899,inf,1.0,inf,0.11896,0.4778,0.0,10710.0,keyboard
2.385,inf,0.0,inf,0.641,inf,0.0,57630.0,3.428,inf,2.0,inf,0.4717,inf,0.0,42460.0,1.573,inf,0.0,inf,0.725,inf,0.0,65250.0,2.297,inf,0.0,inf,0.434,inf,0.0,39040.0,0.794,inf,0.0,inf,0.4434,inf,0.0,39870.0,1.322,inf,0.0,inf,0.2878,0.787,0.0,25920.0,0.796,inf,1.0,inf,0.0903,0.3748,0.0,8124.0,0.9946,inf,1.0,inf,0.0692,0.312,0.0,6230.0,keyboard
1.737,inf,0.0,inf,1.025,inf,0.0,inf,2.678,inf,1.0,inf,0.8447,inf,0.0,inf,1.04,inf,0.0,inf,0.522,inf,0.0,46980.0,1.494,inf,0.0,inf,0.413,inf,0.0,37150.0,0.5737,inf,0.0,51620.0,0.2524,inf,0.0,22740.0,0.8364,inf,0.0,inf,0.2206,inf,0.0,19860.0,0.681,inf,0.0,61340.0,0.1058,0.5083,0.0,9520.0,0.7935,inf,1.0,inf,0.0914,0.4329,0.0,8220.0,backpack
0.8477,inf,0.0,inf,0.3845,inf,0.0,34600.0,3.154,inf,1.0,inf,0.3625,inf,0.0,32640.0,1.894,inf,0.0,inf,1.165,inf,0.0,inf,3.277,inf,0.0,inf,1.23,inf,0.0,inf,1.234,inf,0.0,inf,0.545,inf,0.0,49060.0,1.935,inf,0.0,inf,0.55,inf,0.0,49500.0,1.09,inf,1.0,inf,0.1027,0.3765,0.0,9240.0,1.262,inf,1.0,inf,0.1088,0.3948,0.0,9790.0,keyboard
3.324,inf,1.0,inf,0.9688,inf,0.0,inf,2.04,inf,0.0,inf,0.854,inf,0.0,inf,1.339,inf,0.0,inf,0.452,inf,0.0,40670.0,1.016,inf,0.0,inf,0.4004,inf,0.0,36030.0,0.537,inf,0.0,48350.0,0.1848,inf,0.0,16640.0,0.575,inf,0.0,51740.0,0.1898,inf,0.0,17070.0,0.6235,inf,1.0,56130.0,0.06216,0.419,0.0,5600.0,0.6694,inf,1.0,60300.0,0.0629,0.4338,0.0,5664.0,mug
0.6353,inf,0.0,57180.0,1.085,inf,0.0,inf,1.603,inf,0.0,inf,2.9,inf,1.0,inf,0.3196,inf,0.0,28740.0,0.5557,inf,0.0,50000.0,0.877,inf,0.0,inf,1.516,inf,0.0,inf,0.1735,inf,0.0,15600.0,0.2568,inf,0.0,23100.0,0.509,inf,0.0,45760.0,0.863,inf,0.0,inf,0.6196,0.7627,1.0,55800.0,0.1588,0.677,0.0,14290.0,0.773,inf,1.0,inf,0.3083,inf,0.0,27740.0,mouse
3.51,inf,1.0,inf,1.974,inf,0.0,inf,2.324,inf,0.0,inf,2.219,inf,0.0,inf,2.193,inf,0.0,inf,1.285,inf,0.0,inf,1.432,inf,0.0,inf,1.427,inf,0.0,inf,1.218,inf,0.0,inf,0.6533,inf,0.0,58780.0,0.748,inf,0.0,inf,0.6904,inf,0.0,62180.0,0.9595,inf,1.0,inf,0.1473,0.558,0.0,13260.0,0.7695,inf,1.0,inf,0.1492,0.54,0.0,13416.0,backpack
1.019,inf,0.0,inf,0.99,inf,0.0,inf,2.639,inf,0.0,inf,0.864,inf,0.0,inf,0.521,inf,0.0,46850.0,0.4648,inf,0.0,41820.0,1.3125,inf,0.0,inf,0.3977,inf,0.0,35780.0,0.2798,inf,0.0,25170.0,0.2578,inf,0.0,23200.0,0.698,inf,0.0,62850.0,0.2178,inf,0.0,19620.0,0.8086,inf,1.0,inf,0.10944,0.576,0.0,9860.0,0.918,inf,1.0,inf,0.09357,0.4224,0.0,8424.0,projector
1.468,inf,0.0,inf,0.725,inf,0.0,65250.0,3.332,inf,1.0,inf,0.8403,inf,0.0,inf,0.8677,inf,0.0,inf,0.3171,inf,0.0,28540.0,2.164,inf,0.0,inf,0.3645,inf,0.0,32800.0,0.4856,inf,0.0,43700.0,0.1558,0.7603,0.0,14024.0,1.416,inf,0.0,inf,0.2069,inf,0.0,18610.0,0.7285,inf,1.0,inf,0.071,0.374,0.0,6388.0,1.134,inf,1.0,inf,0.07544,0.4167,0.0,6790.0,laptop
